"ID";"Leeftijd";"Marges";"WijkenEnBuurten";"Perioden";"HoogRisicoOpAngstOfDepressie_25"
"275375";"53115";"MW00000";"WK085552  ";"2022JJ00";"11.4"
"275379";"53115";"MW00000";"BU08555201";"2022JJ00";"9.9"
"275383";"53115";"MW00000";"BU08555202";"2022JJ00";"15.4"
"275387";"53115";"MW00000";"WK085553  ";"2022JJ00";"10"
"275391";"53115";"MW00000";"BU08555301";"2022JJ00";"10.7"
"275395";"53115";"MW00000";"BU08555302";"2022JJ00";"10.8"
"275399";"53115";"MW00000";"BU08555303";"2022JJ00";"9.7"
"275403";"53115";"MW00000";"BU08555304";"2022JJ00";"7.7"
"275407";"53115";"MW00000";"WK085554  ";"2022JJ00";"8.8"
"275411";"53115";"MW00000";"BU08555401";"2022JJ00";
"275415";"53115";"MW00000";"BU08555402";"2022JJ00";
"275419";"53115";"MW00000";"BU08555403";"2022JJ00";
"275423";"53115";"MW00000";"BU08555404";"2022JJ00";"8.7"
"275427";"53115";"MW00000";"BU08555405";"2022JJ00";"7.1"
"275431";"53115";"MW00000";"BU08555406";"2022JJ00";"10"
"275435";"53115";"MW00000";"BU08555407";"2022JJ00";"9.5"
"275439";"53115";"MW00000";"WK085555  ";"2022JJ00";"10.2"
"275443";"53115";"MW00000";"BU08555501";"2022JJ00";"11.2"
"275447";"53115";"MW00000";"BU08555502";"2022JJ00";"9.7"
"275451";"53115";"MW00000";"BU08555503";"2022JJ00";"10.2"
"275455";"53115";"MW00000";"WK085556  ";"2022JJ00";"10.9"
"275459";"53115";"MW00000";"BU08555601";"2022JJ00";"11"
"275463";"53115";"MW00000";"BU08555602";"2022JJ00";"11.2"
"275467";"53115";"MW00000";"BU08555603";"2022JJ00";"8.5"
"275471";"53115";"MW00000";"WK085557  ";"2022JJ00";"8.6"
"275475";"53115";"MW00000";"BU08555701";"2022JJ00";"8.9"
"275479";"53115";"MW00000";"BU08555702";"2022JJ00";"8.4"
"275483";"53115";"MW00000";"BU08555703";"2022JJ00";"7"
"275487";"53115";"MW00000";"BU08555704";"2022JJ00";
"275491";"53115";"MW00000";"BU08555705";"2022JJ00";"9.3"
"275495";"53115";"MW00000";"WK085558  ";"2022JJ00";"10"
"275499";"53115";"MW00000";"BU08555801";"2022JJ00";"11.4"
"275503";"53115";"MW00000";"BU08555802";"2022JJ00";"5.8"
"275507";"53115";"MW00000";"BU08555803";"2022JJ00";"5.5"
"275511";"53115";"MW00000";"WK085559  ";"2022JJ00";"13.7"
"275515";"53115";"MW00000";"BU08555901";"2022JJ00";
"275519";"53115";"MW00000";"BU08555902";"2022JJ00";
"275523";"53115";"MW00000";"BU08555903";"2022JJ00";
"275527";"53115";"MW00000";"BU08555904";"2022JJ00";"15.6"
"275531";"53115";"MW00000";"BU08555905";"2022JJ00";
"275535";"53115";"MW00000";"WK085560  ";"2022JJ00";"9.2"
"275539";"53115";"MW00000";"BU08556001";"2022JJ00";
"275543";"53115";"MW00000";"BU08556002";"2022JJ00";
"275547";"53115";"MW00000";"BU08556003";"2022JJ00";
"275551";"53115";"MW00000";"BU08556004";"2022JJ00";
"275555";"53115";"MW00000";"BU08556005";"2022JJ00";
"275559";"53115";"MW00000";"BU08556006";"2022JJ00";
"275563";"53115";"MW00000";"BU08556007";"2022JJ00";"8.7"
"275567";"53115";"MW00000";"WK085561  ";"2022JJ00";"5.7"
"275571";"53115";"MW00000";"BU08556101";"2022JJ00";"5.7"
"275575";"53115";"MW00000";"BU08556102";"2022JJ00";
"275579";"53115";"MW00000";"BU08556103";"2022JJ00";
"275583";"53115";"MW00000";"WK085562  ";"2022JJ00";"4.5"
"275587";"53115";"MW00000";"BU08556202";"2022JJ00";"4.5"
"275591";"53115";"MW00000";"WK085563  ";"2022JJ00";"7.3"
"275595";"53115";"MW00000";"BU08556301";"2022JJ00";"12.4"
"275599";"53115";"MW00000";"BU08556302";"2022JJ00";"6.6"
"275603";"53115";"MW00000";"BU08556303";"2022JJ00";"6.9"
"275607";"53115";"MW00000";"BU08556304";"2022JJ00";"9.2"
"275611";"53115";"MW00000";"WK085564  ";"2022JJ00";"7.7"
"275615";"53115";"MW00000";"BU08556401";"2022JJ00";"6"
"275619";"53115";"MW00000";"BU08556402";"2022JJ00";"9.5"
"275623";"53115";"MW00000";"BU08556403";"2022JJ00";
"275627";"53115";"MW00000";"WK085565  ";"2022JJ00";"6"
"275631";"53115";"MW00000";"BU08556501";"2022JJ00";"6"
"275635";"53115";"MW00000";"WK085566  ";"2022JJ00";"7.4"
"275639";"53115";"MW00000";"BU08556601";"2022JJ00";
"275643";"53115";"MW00000";"BU08556602";"2022JJ00";"4.4"
"275647";"53115";"MW00000";"BU08556603";"2022JJ00";"5.4"
"275651";"53115";"MW00000";"BU08556604";"2022JJ00";"6.1"
"275655";"53115";"MW00000";"BU08556605";"2022JJ00";"9.9"
"275659";"53115";"MW00000";"BU08556606";"2022JJ00";"8.6"
"275663";"53115";"MW00000";"BU08556607";"2022JJ00";"7.3"
"275667";"53115";"MW00000";"BU08556608";"2022JJ00";"7.1"
"275671";"53115";"MW00000";"BU08556609";"2022JJ00";"6.8"
"275675";"53115";"MW00000";"BU08556610";"2022JJ00";"9.9"
"275679";"53115";"MW00000";"BU08556611";"2022JJ00";"7.2"
"275683";"53115";"MW00000";"BU08556612";"2022JJ00";"6"
"275687";"53115";"MW00000";"BU08556613";"2022JJ00";"6.9"
"275691";"53115";"MW00000";"BU08556614";"2022JJ00";"7.6"
"275695";"53115";"MW00000";"BU08556615";"2022JJ00";
"275699";"53115";"MW00000";"BU08556616";"2022JJ00";"9.2"
"275703";"53115";"MW00000";"BU08556617";"2022JJ00";"5.2"
"275707";"53115";"MW00000";"BU08556618";"2022JJ00";"5.5"
"275711";"53115";"MW00000";"BU08556619";"2022JJ00";
"275715";"53115";"MW00000";"BU08556620";"2022JJ00";"5.2"
"275719";"53115";"MW00000";"WK085567  ";"2022JJ00";"7.8"
"275723";"53115";"MW00000";"BU08556701";"2022JJ00";"5.9"
"275727";"53115";"MW00000";"BU08556702";"2022JJ00";"6.6"
"275731";"53115";"MW00000";"BU08556703";"2022JJ00";"8.4"
"275735";"53115";"MW00000";"BU08556704";"2022JJ00";"7.1"
"275739";"53115";"MW00000";"BU08556705";"2022JJ00";"9.6"
"275743";"53115";"MW00000";"BU08556706";"2022JJ00";"8"
"275747";"53115";"MW00000";"BU08556707";"2022JJ00";"7.4"
"275751";"53115";"MW00000";"BU08556708";"2022JJ00";"5.2"
"275755";"53115";"MW00000";"BU08556709";"2022JJ00";"6.3"
"275759";"53115";"MW00000";"BU08556710";"2022JJ00";"6.2"
"275763";"53115";"MW00000";"WK085568  ";"2022JJ00";"7.1"
"275767";"53115";"MW00000";"BU08556801";"2022JJ00";"7.2"
"275771";"53115";"MW00000";"BU08556802";"2022JJ00";
"275775";"53115";"MW00000";"BU08556803";"2022JJ00";"6.8"
"275779";"53115";"MW00000";"GM0183    ";"2022JJ00";"6.8"
"275783";"53115";"MW00000";"WK018300  ";"2022JJ00";"7.7"
"275787";"53115";"MW00000";"BU01830000";"2022JJ00";"8.3"
"275791";"53115";"MW00000";"BU01830008";"2022JJ00";"5.6"
"275795";"53115";"MW00000";"BU01830009";"2022JJ00";"6.1"
"275799";"53115";"MW00000";"WK018301  ";"2022JJ00";"6.3"
"275803";"53115";"MW00000";"BU01830100";"2022JJ00";"7"
"275807";"53115";"MW00000";"BU01830109";"2022JJ00";"5.5"
"275811";"53115";"MW00000";"WK018302  ";"2022JJ00";"6.4"
"275815";"53115";"MW00000";"BU01830200";"2022JJ00";"6.4"
"275819";"53115";"MW00000";"BU01830201";"2022JJ00";"9"
"275823";"53115";"MW00000";"BU01830209";"2022JJ00";"5.5"
"275827";"53115";"MW00000";"WK018303  ";"2022JJ00";"6.7"
"275831";"53115";"MW00000";"BU01830300";"2022JJ00";"6.8"
"275835";"53115";"MW00000";"BU01830309";"2022JJ00";"6.5"
"275839";"53115";"MW00000";"WK018304  ";"2022JJ00";"6.9"
"275843";"53115";"MW00000";"BU01830400";"2022JJ00";"7.4"
"275847";"53115";"MW00000";"BU01830409";"2022JJ00";"6.2"
"275851";"53115";"MW00000";"WK018305  ";"2022JJ00";"5.8"
"275855";"53115";"MW00000";"BU01830500";"2022JJ00";"5.9"
"275859";"53115";"MW00000";"BU01830507";"2022JJ00";"5.6"
"275863";"53115";"MW00000";"BU01830508";"2022JJ00";"5.6"
"275867";"53115";"MW00000";"BU01830509";"2022JJ00";"5.8"
"275871";"53115";"MW00000";"WK018306  ";"2022JJ00";"6.3"
"275875";"53115";"MW00000";"BU01830600";"2022JJ00";"6.2"
"275879";"53115";"MW00000";"BU01830608";"2022JJ00";"4.4"
"275883";"53115";"MW00000";"BU01830609";"2022JJ00";"6.9"
"275887";"53115";"MW00000";"WK018307  ";"2022JJ00";"6.1"
"275891";"53115";"MW00000";"BU01830700";"2022JJ00";"6.1"
"275895";"53115";"MW00000";"BU01830709";"2022JJ00";"6.1"
"275899";"53115";"MW00000";"GM1700    ";"2022JJ00";"9.1"
"275903";"53115";"MW00000";"WK170001  ";"2022JJ00";"8.9"
"275907";"53115";"MW00000";"BU17000101";"2022JJ00";"9.1"
"275911";"53115";"MW00000";"BU17000102";"2022JJ00";"7.9"
"275915";"53115";"MW00000";"BU17000103";"2022JJ00";"6.7"
"275919";"53115";"MW00000";"BU17000104";"2022JJ00";"7.7"
"275923";"53115";"MW00000";"BU17000105";"2022JJ00";"7.9"
"275927";"53115";"MW00000";"BU17000106";"2022JJ00";"9.8"
"275931";"53115";"MW00000";"BU17000107";"2022JJ00";"11.7"
"275935";"53115";"MW00000";"BU17000108";"2022JJ00";"7.9"
"275939";"53115";"MW00000";"WK170002  ";"2022JJ00";"10.9"
"275943";"53115";"MW00000";"BU17000201";"2022JJ00";"7.6"
"275947";"53115";"MW00000";"BU17000202";"2022JJ00";"12.4"
"275951";"53115";"MW00000";"BU17000203";"2022JJ00";"10.8"
"275955";"53115";"MW00000";"BU17000204";"2022JJ00";"4.6"
"275959";"53115";"MW00000";"BU17000205";"2022JJ00";"6.4"
"275963";"53115";"MW00000";"WK170003  ";"2022JJ00";"7.1"
"275967";"53115";"MW00000";"BU17000301";"2022JJ00";"5.8"
"275971";"53115";"MW00000";"BU17000302";"2022JJ00";"7.6"
"275975";"53115";"MW00000";"BU17000303";"2022JJ00";"6"
"275979";"53115";"MW00000";"BU17000304";"2022JJ00";"6.7"
"275983";"53115";"MW00000";"WK170004  ";"2022JJ00";"9.9"
"275987";"53115";"MW00000";"BU17000401";"2022JJ00";"6.6"
"275991";"53115";"MW00000";"BU17000402";"2022JJ00";"11.2"
"275995";"53115";"MW00000";"BU17000403";"2022JJ00";"8.4"
"275999";"53115";"MW00000";"BU17000404";"2022JJ00";"5.8"
"276003";"53115";"MW00000";"BU17000405";"2022JJ00";"8.8"
"276007";"53115";"MW00000";"BU17000406";"2022JJ00";"7.2"
"276011";"53115";"MW00000";"WK170005  ";"2022JJ00";"6.7"
"276015";"53115";"MW00000";"BU17000501";"2022JJ00";"5.4"
"276019";"53115";"MW00000";"BU17000502";"2022JJ00";"6.2"
"276023";"53115";"MW00000";"BU17000503";"2022JJ00";"7.2"
"276027";"53115";"MW00000";"WK170006  ";"2022JJ00";"5.7"
"276031";"53115";"MW00000";"BU17000601";"2022JJ00";"5.7"
"276035";"53115";"MW00000";"GM1730    ";"2022JJ00";"7.2"
"276039";"53115";"MW00000";"WK173000  ";"2022JJ00";"8"
"276043";"53115";"MW00000";"BU17300000";"2022JJ00";"7.9"
"276047";"53115";"MW00000";"BU17300001";"2022JJ00";"8.2"
"276051";"53115";"MW00000";"BU17300009";"2022JJ00";
"276055";"53115";"MW00000";"WK173001  ";"2022JJ00";"6.5"
"276059";"53115";"MW00000";"BU17300100";"2022JJ00";"6.6"
"276063";"53115";"MW00000";"BU17300109";"2022JJ00";"6"
"276067";"53115";"MW00000";"WK173002  ";"2022JJ00";"5.9"
"276071";"53115";"MW00000";"BU17300200";"2022JJ00";"6.3"
"276075";"53115";"MW00000";"BU17300209";"2022JJ00";"4.2"
"276079";"53115";"MW00000";"WK173003  ";"2022JJ00";"6.3"
"276083";"53115";"MW00000";"BU17300300";"2022JJ00";"5"
"276087";"53115";"MW00000";"BU17300309";"2022JJ00";"7.8"
"276091";"53115";"MW00000";"WK173004  ";"2022JJ00";"8.1"
"276095";"53115";"MW00000";"BU17300400";"2022JJ00";"7.9"
"276099";"53115";"MW00000";"BU17300401";"2022JJ00";"6.8"
"276103";"53115";"MW00000";"BU17300402";"2022JJ00";"21.9"
"276107";"53115";"MW00000";"BU17300403";"2022JJ00";
"276111";"53115";"MW00000";"WK173005  ";"2022JJ00";"8"
"276115";"53115";"MW00000";"BU17300500";"2022JJ00";"8.6"
"276119";"53115";"MW00000";"BU17300509";"2022JJ00";"5.7"
"276123";"53115";"MW00000";"WK173006  ";"2022JJ00";"7.3"
"276127";"53115";"MW00000";"BU17300600";"2022JJ00";"7.3"
"276131";"53115";"MW00000";"BU17300609";"2022JJ00";"7.2"
"276135";"53115";"MW00000";"WK173007  ";"2022JJ00";"7.8"
"276139";"53115";"MW00000";"BU17300700";"2022JJ00";"7.8"
"276143";"53115";"MW00000";"BU17300701";"2022JJ00";"12"
"276147";"53115";"MW00000";"BU17300709";"2022JJ00";"6.8"
"276151";"53115";"MW00000";"WK173008  ";"2022JJ00";"4.1"
"276155";"53115";"MW00000";"BU17300800";"2022JJ00";"4.4"
"276159";"53115";"MW00000";"BU17300805";"2022JJ00";"4"
"276163";"53115";"MW00000";"BU17300809";"2022JJ00";"5.2"
"276167";"53115";"MW00000";"WK173009  ";"2022JJ00";"7.7"
"276171";"53115";"MW00000";"BU17300900";"2022JJ00";"7.8"
"276175";"53115";"MW00000";"BU17300909";"2022JJ00";"4.4"
"276179";"53115";"MW00000";"WK173010  ";"2022JJ00";"5.9"
"276183";"53115";"MW00000";"BU17301000";"2022JJ00";"5.9"
"276187";"53115";"MW00000";"BU17301009";"2022JJ00";"5.9"
"276191";"53115";"MW00000";"WK173011  ";"2022JJ00";"5.7"
"276195";"53115";"MW00000";"BU17301100";"2022JJ00";"5.1"
"276199";"53115";"MW00000";"BU17301101";"2022JJ00";"4.9"
"276203";"53115";"MW00000";"BU17301108";"2022JJ00";"3.1"
"276207";"53115";"MW00000";"BU17301109";"2022JJ00";"7.7"
"276211";"53115";"MW00000";"WK173012  ";"2022JJ00";"7.5"
"276215";"53115";"MW00000";"BU17301200";"2022JJ00";"8"
"276219";"53115";"MW00000";"BU17301201";"2022JJ00";"6"
"276223";"53115";"MW00000";"BU17301208";"2022JJ00";"6.7"
"276227";"53115";"MW00000";"BU17301209";"2022JJ00";"4.9"
"276231";"53115";"MW00000";"WK173013  ";"2022JJ00";"7.4"
"276235";"53115";"MW00000";"BU17301300";"2022JJ00";"7.4"
"276239";"53115";"MW00000";"BU17301309";"2022JJ00";"6.8"
"276243";"53115";"MW00000";"WK173014  ";"2022JJ00";"6.2"
"276247";"53115";"MW00000";"BU17301400";"2022JJ00";"5.9"
"276251";"53115";"MW00000";"BU17301401";"2022JJ00";"7.4"
"276255";"53115";"MW00000";"BU17301402";"2022JJ00";"6"
"276259";"53115";"MW00000";"BU17301407";"2022JJ00";"6.7"
"276263";"53115";"MW00000";"BU17301408";"2022JJ00";
"276267";"53115";"MW00000";"BU17301409";"2022JJ00";"5"
"276271";"53115";"MW00000";"WK173015  ";"2022JJ00";"6.7"
"276275";"53115";"MW00000";"BU17301500";"2022JJ00";"6.7"
"276279";"53115";"MW00000";"BU17301509";"2022JJ00";"6.5"
"276283";"53115";"MW00000";"GM0737    ";"2022JJ00";"8.2"
"276287";"53115";"MW00000";"WK073700  ";"2022JJ00";"9"
"276291";"53115";"MW00000";"BU07370000";"2022JJ00";"9.2"
"276295";"53115";"MW00000";"BU07370009";"2022JJ00";"5.3"
"276299";"53115";"MW00000";"WK073701  ";"2022JJ00";"8.1"
"276303";"53115";"MW00000";"BU07370100";"2022JJ00";"7.2"
"276307";"53115";"MW00000";"BU07370101";"2022JJ00";"8.6"
"276311";"53115";"MW00000";"BU07370102";"2022JJ00";"7.1"
"276315";"53115";"MW00000";"BU07370108";"2022JJ00";"5.4"
"276319";"53115";"MW00000";"BU07370109";"2022JJ00";"7.5"
"276323";"53115";"MW00000";"WK073702  ";"2022JJ00";"8"
"276327";"53115";"MW00000";"BU07370200";"2022JJ00";"7.4"
"276331";"53115";"MW00000";"BU07370201";"2022JJ00";"8.3"
"276335";"53115";"MW00000";"BU07370208";"2022JJ00";"6"
"276339";"53115";"MW00000";"BU07370209";"2022JJ00";"4.9"
"276343";"53115";"MW00000";"WK073703  ";"2022JJ00";"7.5"
"276347";"53115";"MW00000";"BU07370300";"2022JJ00";"7.5"
"276351";"53115";"MW00000";"BU07370309";"2022JJ00";"7.7"
"276355";"53115";"MW00000";"WK073704  ";"2022JJ00";"7.1"
"276359";"53115";"MW00000";"BU07370400";"2022JJ00";"7.3"
"276363";"53115";"MW00000";"BU07370401";"2022JJ00";"7.2"
"276367";"53115";"MW00000";"BU07370408";"2022JJ00";"6.5"
"276371";"53115";"MW00000";"BU07370409";"2022JJ00";"6.7"
"276375";"53115";"MW00000";"WK073705  ";"2022JJ00";"7.4"
"276379";"53115";"MW00000";"BU07370500";"2022JJ00";"8"
"276383";"53115";"MW00000";"BU07370501";"2022JJ00";"7.7"
"276387";"53115";"MW00000";"BU07370508";"2022JJ00";"4.5"
"276391";"53115";"MW00000";"BU07370509";"2022JJ00";"5.7"
"276395";"53115";"MW00000";"WK073706  ";"2022JJ00";"8.2"
"276399";"53115";"MW00000";"BU07370600";"2022JJ00";"9.3"
"276403";"53115";"MW00000";"BU07370609";"2022JJ00";"6.1"
"276407";"53115";"MW00000";"WK073707  ";"2022JJ00";"7.4"
"276411";"53115";"MW00000";"BU07370700";"2022JJ00";"7.7"
"276415";"53115";"MW00000";"BU07370701";"2022JJ00";"8.6"
"276419";"53115";"MW00000";"BU07370708";"2022JJ00";"5.1"
"276423";"53115";"MW00000";"BU07370709";"2022JJ00";"6.5"
"276427";"53115";"MW00000";"WK073708  ";"2022JJ00";"7.7"
"276431";"53115";"MW00000";"BU07370800";"2022JJ00";"8.3"
"276435";"53115";"MW00000";"BU07370809";"2022JJ00";"6.2"
"276439";"53115";"MW00000";"WK073709  ";"2022JJ00";"8.8"
"276443";"53115";"MW00000";"BU07370900";"2022JJ00";"9"
"276447";"53115";"MW00000";"BU07370909";"2022JJ00";"6"
"276451";"53115";"MW00000";"GM0450    ";"2022JJ00";"9"
"276455";"53115";"MW00000";"WK045000  ";"2022JJ00";"9"
"276459";"53115";"MW00000";"BU04500001";"2022JJ00";"10.3"
"276463";"53115";"MW00000";"BU04500002";"2022JJ00";"8.5"
"276467";"53115";"MW00000";"BU04500003";"2022JJ00";"6.9"
"276471";"53115";"MW00000";"BU04500004";"2022JJ00";"9.5"
"276475";"53115";"MW00000";"BU04500005";"2022JJ00";"8.8"
"276479";"53115";"MW00000";"BU04500006";"2022JJ00";"8"
"276483";"53115";"MW00000";"GM0451    ";"2022JJ00";"11"
"276487";"53115";"MW00000";"WK045115  ";"2022JJ00";"12.4"
"276491";"53115";"MW00000";"BU04511500";"2022JJ00";"12.4"
"276495";"53115";"MW00000";"WK045125  ";"2022JJ00";"15"
"276499";"53115";"MW00000";"BU04512500";"2022JJ00";"15"
"276503";"53115";"MW00000";"WK045135  ";"2022JJ00";"13.7"
"276507";"53115";"MW00000";"BU04513500";"2022JJ00";"13.7"
"276511";"53115";"MW00000";"WK045145  ";"2022JJ00";"10.4"
"276515";"53115";"MW00000";"BU04514500";"2022JJ00";"10.4"
"276519";"53115";"MW00000";"WK045150  ";"2022JJ00";"7"
"276523";"53115";"MW00000";"BU04515000";"2022JJ00";"7"
"276527";"53115";"MW00000";"WK045155  ";"2022JJ00";"12"
"276531";"53115";"MW00000";"BU04515500";"2022JJ00";"12"
"276535";"53115";"MW00000";"WK045165  ";"2022JJ00";"8.4"
"276539";"53115";"MW00000";"BU04516500";"2022JJ00";"8.4"
"276543";"53115";"MW00000";"WK045175  ";"2022JJ00";"8.2"
"276547";"53115";"MW00000";"BU04517500";"2022JJ00";"8.2"
"276551";"53115";"MW00000";"WK045185  ";"2022JJ00";"8.8"
"276555";"53115";"MW00000";"BU04518500";"2022JJ00";"8.8"
"276559";"53115";"MW00000";"WK045190  ";"2022JJ00";"8"
"276563";"53115";"MW00000";"BU04519000";"2022JJ00";"8"
"276567";"53115";"MW00000";"WK045195  ";"2022JJ00";"7.8"
"276571";"53115";"MW00000";"BU04519500";"2022JJ00";"7.8"
"276575";"53115";"MW00000";"GM0184    ";"2022JJ00";"8.4"
"276579";"53115";"MW00000";"WK018400  ";"2022JJ00";"8.4"
"276583";"53115";"MW00000";"BU01840000";"2022JJ00";"8.7"
"276587";"53115";"MW00000";"BU01840002";"2022JJ00";
"276591";"53115";"MW00000";"BU01840003";"2022JJ00";"9.1"
"276595";"53115";"MW00000";"BU01840004";"2022JJ00";"12.3"
"276599";"53115";"MW00000";"BU01840006";"2022JJ00";"9"
"276603";"53115";"MW00000";"BU01840007";"2022JJ00";"8.1"
"276607";"53115";"MW00000";"BU01840008";"2022JJ00";"9.2"
"276611";"53115";"MW00000";"BU01840009";"2022JJ00";"8.9"
"276615";"53115";"MW00000";"BU01840010";"2022JJ00";"7.5"
"276619";"53115";"MW00000";"BU01840011";"2022JJ00";"7.9"
"276623";"53115";"MW00000";"BU01840015";"2022JJ00";"8.8"
"276627";"53115";"MW00000";"GM0344    ";"2022JJ00";"13.4"
"276631";"53115";"MW00000";"WK034401  ";"2022JJ00";"12.6"
"276635";"53115";"MW00000";"BU03440111";"2022JJ00";"11"
"276639";"53115";"MW00000";"BU03440112";"2022JJ00";"5.6"
"276643";"53115";"MW00000";"BU03440113";"2022JJ00";"8.2"
"276647";"53115";"MW00000";"BU03440114";"2022JJ00";"18.6"
"276651";"53115";"MW00000";"BU03440121";"2022JJ00";"15.7"
"276655";"53115";"MW00000";"BU03440122";"2022JJ00";"16.2"
"276659";"53115";"MW00000";"BU03440123";"2022JJ00";"13.5"
"276663";"53115";"MW00000";"BU03440124";"2022JJ00";"13.5"
"276667";"53115";"MW00000";"BU03440131";"2022JJ00";"13.3"
"276671";"53115";"MW00000";"BU03440132";"2022JJ00";"8.9"
"276675";"53115";"MW00000";"BU03440133";"2022JJ00";"8.6"
"276679";"53115";"MW00000";"WK034402  ";"2022JJ00";"14.5"
"276683";"53115";"MW00000";"BU03440211";"2022JJ00";"12.1"
"276687";"53115";"MW00000";"BU03440212";"2022JJ00";"16.2"
"276691";"53115";"MW00000";"BU03440221";"2022JJ00";"14.6"
"276695";"53115";"MW00000";"BU03440222";"2022JJ00";"15.6"
"276699";"53115";"MW00000";"BU03440223";"2022JJ00";"13.4"
"276703";"53115";"MW00000";"BU03440224";"2022JJ00";"14.9"
"276707";"53115";"MW00000";"BU03440231";"2022JJ00";"13.6"
"276711";"53115";"MW00000";"BU03440232";"2022JJ00";"12.4"
"276715";"53115";"MW00000";"BU03440233";"2022JJ00";"15.4"
"276719";"53115";"MW00000";"BU03440241";"2022JJ00";"17.2"
"276723";"53115";"MW00000";"BU03440242";"2022JJ00";"16.5"
"276727";"53115";"MW00000";"BU03440243";"2022JJ00";"17.7"
"276731";"53115";"MW00000";"BU03440244";"2022JJ00";"13.2"
"276735";"53115";"MW00000";"WK034403  ";"2022JJ00";"20.5"
"276739";"53115";"MW00000";"BU03440311";"2022JJ00";"17.4"
"276743";"53115";"MW00000";"BU03440312";"2022JJ00";"21.5"
"276747";"53115";"MW00000";"BU03440321";"2022JJ00";"17.3"
"276751";"53115";"MW00000";"BU03440322";"2022JJ00";"23.8"
"276755";"53115";"MW00000";"BU03440331";"2022JJ00";"20"
"276759";"53115";"MW00000";"BU03440332";"2022JJ00";"18"
"276763";"53115";"MW00000";"BU03440333";"2022JJ00";"13"
"276767";"53115";"MW00000";"BU03440341";"2022JJ00";"22.6"
"276771";"53115";"MW00000";"BU03440342";"2022JJ00";"24"
"276775";"53115";"MW00000";"BU03440343";"2022JJ00";"7.1"
"276779";"53115";"MW00000";"WK034404  ";"2022JJ00";"10.8"
"276783";"53115";"MW00000";"BU03440411";"2022JJ00";"11.2"
"276787";"53115";"MW00000";"BU03440412";"2022JJ00";"13.3"
"276791";"53115";"MW00000";"BU03440413";"2022JJ00";"16.1"
"276795";"53115";"MW00000";"BU03440414";"2022JJ00";"10.4"
"276799";"53115";"MW00000";"BU03440415";"2022JJ00";"10"
"276803";"53115";"MW00000";"BU03440421";"2022JJ00";"10.1"
"276807";"53115";"MW00000";"BU03440422";"2022JJ00";"9.8"
"276811";"53115";"MW00000";"BU03440423";"2022JJ00";"8.5"
"276815";"53115";"MW00000";"BU03440431";"2022JJ00";"10.5"
"276819";"53115";"MW00000";"BU03440432";"2022JJ00";"11.6"
"276823";"53115";"MW00000";"BU03440433";"2022JJ00";"10.4"
"276827";"53115";"MW00000";"WK034405  ";"2022JJ00";"13.3"
"276831";"53115";"MW00000";"BU03440511";"2022JJ00";"12.3"
"276835";"53115";"MW00000";"BU03440512";"2022JJ00";"10.9"
"276839";"53115";"MW00000";"BU03440521";"2022JJ00";"12.5"
"276843";"53115";"MW00000";"BU03440522";"2022JJ00";"17.7"
"276847";"53115";"MW00000";"BU03440523";"2022JJ00";"16"
"276851";"53115";"MW00000";"BU03440524";"2022JJ00";"12.1"
"276855";"53115";"MW00000";"BU03440525";"2022JJ00";"14.7"
"276859";"53115";"MW00000";"BU03440526";"2022JJ00";"10"
"276863";"53115";"MW00000";"BU03440531";"2022JJ00";"10.7"
"276867";"53115";"MW00000";"BU03440532";"2022JJ00";"8.5"
"276871";"53115";"MW00000";"BU03440533";"2022JJ00";"19.4"
"276875";"53115";"MW00000";"BU03440534";"2022JJ00";"11.9"
"276879";"53115";"MW00000";"BU03440535";"2022JJ00";"18.5"
"276883";"53115";"MW00000";"WK034406  ";"2022JJ00";"12.7"
"276887";"53115";"MW00000";"BU03440611";"2022JJ00";"13.2"
"276891";"53115";"MW00000";"BU03440612";"2022JJ00";"13.7"
"276895";"53115";"MW00000";"BU03440613";"2022JJ00";"11.5"
"276899";"53115";"MW00000";"BU03440621";"2022JJ00";"14.6"
"276903";"53115";"MW00000";"BU03440622";"2022JJ00";"13.2"
"276907";"53115";"MW00000";"BU03440623";"2022JJ00";"14.5"
"276911";"53115";"MW00000";"BU03440624";"2022JJ00";"12.6"
"276915";"53115";"MW00000";"BU03440625";"2022JJ00";"11.8"
"276919";"53115";"MW00000";"BU03440626";"2022JJ00";"10.7"
"276923";"53115";"MW00000";"BU03440627";"2022JJ00";"16.5"
"276927";"53115";"MW00000";"BU03440628";"2022JJ00";"10.5"
"276931";"53115";"MW00000";"WK034407  ";"2022JJ00";"13.6"
"276935";"53115";"MW00000";"BU03440711";"2022JJ00";"15.4"
"276939";"53115";"MW00000";"BU03440712";"2022JJ00";"13"
"276943";"53115";"MW00000";"BU03440721";"2022JJ00";"14.2"
"276947";"53115";"MW00000";"BU03440722";"2022JJ00";"8"
"276951";"53115";"MW00000";"BU03440723";"2022JJ00";"7.6"
"276955";"53115";"MW00000";"BU03440731";"2022JJ00";"13"
"276959";"53115";"MW00000";"BU03440732";"2022JJ00";"15.8"
"276963";"53115";"MW00000";"BU03440733";"2022JJ00";"19.2"
"276967";"53115";"MW00000";"WK034408  ";"2022JJ00";"16.4"
"276971";"53115";"MW00000";"BU03440811";"2022JJ00";"10.5"
"276975";"53115";"MW00000";"BU03440812";"2022JJ00";"12.7"
"276979";"53115";"MW00000";"BU03440821";"2022JJ00";"15.6"
